Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",10105,8981,120,353,158,85,408
est72014,1-Jul-14,female,Female,tothisp,Total,0500000US06035,6035,"Lassen County, California",11484,10102,134,499,172,88,489
est72014,1-Jul-14,male,Male,hisp,Hispanic,0500000US06035,6035,"Lassen County, California",4455,3802,95,303,75,9,171
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",15775,11999,2545,520,186,126,399
est72014,1-Jul-14,male,Male,tothisp,Total,0500000US06035,6035,"Lassen County, California",20230,15801,2640,823,261,135,570
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0500000US06035,6035,"Lassen County, California",5834,4923,109,449,89,12,252
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",25880,20980,2665,873,344,211,807
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0500000US06035,6035,"Lassen County, California",31714,25903,2774,1322,433,223,1059
est72015,1-Jul-15,female,Female,hisp,Hispanic,0500000US06035,6035,"Lassen County, California",1483,1207,12,165,17,3,79
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",10048,8875,127,361,188,87,410
est72015,1-Jul-15,female,Female,tothisp,Total,0500000US06035,6035,"Lassen County, California",11531,10082,139,526,205,90,489
est72015,1-Jul-15,male,Male,hisp,Hispanic,0500000US06035,6035,"Lassen County, California",4364,3725,92,294,75,11,167
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",15438,11781,2424,518,194,126,395
est72015,1-Jul-15,male,Male,tothisp,Total,0500000US06035,6035,"Lassen County, California",19802,15506,2516,812,269,137,562
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0500000US06035,6035,"Lassen County, California",5847,4932,104,459,92,14,246
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",25486,20656,2551,879,382,213,805
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0500000US06035,6035,"Lassen County, California",31333,25588,2655,1338,474,227,1051
est72016,1-Jul-16,female,Female,hisp,Hispanic,0500000US06035,6035,"Lassen County, California",1551,1261,21,166,17,3,83
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",10085,8884,136,358,188,95,424
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US06035,6035,"Lassen County, California",11636,10145,157,524,205,98,507
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US06035,6035,"Lassen County, California",4186,3549,89,290,72,14,172
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",15048,11556,2262,498,184,121,427
est72016,1-Jul-16,male,Male,tothisp,Total,0500000US06035,6035,"Lassen County, California",19234,15105,2351,788,256,135,599
est72016,1-Jul-16,totsex,Both Sexes,hisp,Hispanic,0500000US06035,6035,"Lassen County, California",5737,4810,110,456,89,17,255
est72016,1-Jul-16,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06035,6035,"Lassen County, California",25133,20440,2398,856,372,216,851
est72016,1-Jul-16,totsex,Both Sexes,tothisp,Total,0500000US06035,6035,"Lassen County, California",30870,25250,2508,1312,461,233,1106
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2344830,2156391,49083,61239,28814,6639,42664
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2634121,1369390,438815,10025,711255,11696,92940
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4978951,3525781,487898,71264,740069,18335,135604
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2343059,2154223,46211,65325,28355,6713,42232
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2496595,1376706,386539,9416,625154,11395,87385
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4839654,3530929,432750,74741,653509,18108,129617
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4687889,4310614,95294,126564,57169,13352,84896
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5130716,2746096,825354,19441,1336409,23091,180325
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",9818605,7056710,920648,146005,1393578,36443,265221
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2344833,2156394,49083,61239,28814,6639,42664
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2634155,1369410,438818,10025,711266,11696,92940
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4978988,3525804,487901,71264,740080,18335,135604
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2343075,2154236,46211,65325,28356,6713,42234
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2496637,1376729,386555,9416,625157,11395,87385
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4839712,3530965,432766,74741,653513,18108,129619
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4687908,4310630,95294,126564,57170,13352,84898
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5130792,2746139,825373,19441,1336423,23091,180325
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",9818700,7056769,920667,146005,1393593,36443,265223
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2349946,2161281,49121,61227,28846,6631,42840
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2633285,1366876,438510,10020,712826,11699,93354
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4983231,3528157,487631,71247,741672,18330,136194
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2346752,2157683,46291,65241,28401,6706,42430
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2495490,1374381,386094,9405,626469,11358,87783
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4842242,3532064,432385,74646,654870,18064,130213
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4696698,4318964,95412,126468,57247,13337,85270
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5128775,2741257,824604,19425,1339295,23057,181137
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",9825473,7060221,920016,145893,1396542,36394,266407
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2377286,2186854,49662,61082,29001,6722,43965
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2639503,1361617,438008,10035,722875,11733,95235
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",5016789,3548471,487670,71117,751876,18455,139200
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2370847,2179498,46850,65263,28713,6818,43705
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2500840,1370277,385480,9401,634190,11458,90034
est72011,1-Jul-11,male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4871687,3549775,432330,74664,662903,18276,133739
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4748133,4366352,96512,126345,57714,13540,87670
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5140343,2731894,823488,19436,1357065,23191,185269
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",9888476,7098246,920000,145781,1414779,36731,272939
est72012,1-Jul-12,female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2401795,2209265,50173,61312,29322,6754,44969
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2648321,1356335,438039,10150,734326,11923,97548
est72012,1-Jul-12,female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",5050116,3565600,488212,71462,763648,18677,142517
est72012,1-Jul-12,male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2391716,2198389,47543,65293,28984,6847,44660
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2511723,1367882,386589,9484,643738,11637,92393
est72012,1-Jul-12,male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4903439,3566271,434132,74777,672722,18484,137053
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4793511,4407654,97716,126605,58306,13601,89629
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5160044,2724217,824628,19634,1378064,23560,189941
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",9953555,7131871,922344,146239,1436370,37161,279570
est72013,1-Jul-13,female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2422308,2227869,50452,61243,29740,6824,46180
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2659098,1352239,438152,10143,746612,12023,99929
est72013,1-Jul-13,female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",5081406,3580108,488604,71386,776352,18847,146109
est72013,1-Jul-13,male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2410228,2215128,47989,65112,29376,6874,45749
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2523802,1365410,387734,9554,654549,11691,94864
est72013,1-Jul-13,male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4934030,3580538,435723,74666,683925,18565,140613
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4832536,4442997,98441,126355,59116,13698,91929
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5182900,2717649,825886,19697,1401161,23714,194793
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",10015436,7160646,924327,146052,1460277,37412,286722
est72014,1-Jul-14,female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2439866,2243595,50987,61254,29982,6885,47163
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2667005,1346679,436729,10116,759183,12083,102215
est72014,1-Jul-14,female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",5106871,3590274,487716,71370,789165,18968,149378
est72014,1-Jul-14,male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2426729,2229845,48336,65054,29721,6973,46800
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2533015,1361157,387157,9546,666007,11647,97501
est72014,1-Jul-14,male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4959744,3591002,435493,74600,695728,18620,144301
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4866595,4473440,99323,126308,59703,13858,93963
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5200020,2707836,823886,19662,1425190,23730,199716
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",10066615,7181276,923209,145970,1484893,37588,293679
est72015,1-Jul-15,female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2455864,2257432,51443,61678,30267,6960,48084
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2674494,1341071,434914,10053,771840,12117,104499
est72015,1-Jul-15,female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",5130358,3598503,486357,71731,802107,19077,152583
est72015,1-Jul-15,male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2440905,2241945,48748,65312,30153,7045,47702
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2540992,1357126,386078,9553,676869,11703,99663
est72015,1-Jul-15,male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4981897,3599071,434826,74865,707022,18748,147365
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4896769,4499377,100191,126990,60420,14005,95786
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5215486,2698197,820992,19606,1448709,23820,204162
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",10112255,7197574,921183,146596,1509129,37825,299948
est72016,1-Jul-16,female,Female,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2467503,2266847,52172,62123,30577,7058,48726
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2676443,1333585,432762,10012,781924,12067,106093
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",5143946,3600432,484934,72135,812501,19125,154819
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",2451327,2250156,49320,65767,30529,7088,48467
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",2542642,1350129,384296,9537,685250,11682,101748
est72016,1-Jul-16,male,Male,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",4993969,3600285,433616,75304,715779,18770,150215
est72016,1-Jul-16,totsex,Both Sexes,hisp,Hispanic,0500000US06037,6037,"Los Angeles County, California",4918830,4517003,101492,127890,61106,14146,97193
est72016,1-Jul-16,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06037,6037,"Los Angeles County, California",5219085,2683714,817058,19549,1467174,23749,207841
est72016,1-Jul-16,totsex,Both Sexes,tothisp,Total,0500000US06037,6037,"Los Angeles County, California",10137915,7200717,918550,147439,1528280,37895,305034
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US06039,6039,"Madera County, California",40237,35945,676,2483,391,109,633
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US06039,6039,"Madera County, California",37946,30608,3753,993,1375,66,1151
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US06039,6039,"Madera County, California",78183,66553,4429,3476,1766,175,1784
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US06039,6039,"Madera County, California",40755,36358,654,2585,363,122,673
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US06039,6039,"Madera County, California",31927,27264,1480,834,1220,45,1084
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US06039,6039,"Madera County, California",72682,63622,2134,3419,1583,167,1757
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US06039,6039,"Madera County, California",80992,72303,1330,5068,754,231,1306
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06039,6039,"Madera County, California",69873,57872,5233,1827,2595,111,2235
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US06039,6039,"Madera County, California",150865,130175,6563,6895,3349,342,3541
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US06039,6039,"Madera County, California",40234,35942,676,2483,391,109,633
